customer_id;age_cust;gender;location;subscription_status;brand_id;purchased_id
654;20;Male;North Dakota;Yes;753;1754
655;24;Male;California;Yes;754;1755
656;20;Male;Mississippi;Yes;755;1756
657;42;Male;Pennsylvania;Yes;756;1757
658;48;Male;Arizona;Yes;757;1758
659;62;Male;Louisiana;Yes;758;1759
660;62;Male;Virginia;Yes;759;1760
661;50;Male;Montana;Yes;760;1761
662;57;Male;Iowa;Yes;761;1762
663;24;Male;Illinois;Yes;762;1763
664;59;Male;Alaska;Yes;763;1764
665;63;Male;Colorado;Yes;764;1765
666;41;Male;New Mexico;Yes;765;1766
667;35;Male;Colorado;Yes;766;1767
668;34;Male;Arizona;Yes;767;1768
669;49;Male;Hawaii;Yes;768;1769
670;43;Male;Illinois;Yes;769;1770
671;63;Male;Louisiana;Yes;770;1771
672;38;Male;Iowa;Yes;771;1772
673;59;Male;Washington;Yes;772;1773
674;35;Male;Oklahoma;Yes;773;1774
675;48;Male;Washington;Yes;774;1775
676;64;Male;Arkansas;Yes;775;1776
677;28;Male;Connecticut;Yes;776;1777
678;60;Male;Washington;Yes;777;1778
679;27;Male;Maine;Yes;778;1779
680;56;Male;Michigan;Yes;779;1780
681;58;Male;Tennessee;Yes;780;1781
682;30;Male;Louisiana;Yes;781;1782
683;23;Male;Missouri;Yes;782;1783
684;33;Male;Michigan;Yes;783;1784
685;63;Male;Alabama;Yes;784;1785
686;70;Male;Massachusetts;Yes;785;1786
687;70;Male;Indiana;Yes;786;1787
688;19;Male;West Virginia;Yes;787;1788
689;25;Male;Michigan;Yes;788;1789
690;19;Male;Pennsylvania;Yes;789;1790
691;25;Male;Alaska;Yes;790;1791
692;60;Male;Massachusetts;Yes;791;1792
693;35;Male;North Dakota;Yes;792;1793
694;46;Male;Vermont;Yes;793;1794
695;41;Male;Kentucky;Yes;794;1795
696;30;Male;Nevada;Yes;795;1796
697;44;Male;Utah;Yes;796;1797
698;61;Male;North Dakota;Yes;797;1798
699;55;Male;Iowa;Yes;798;1799
700;50;Male;Connecticut;Yes;799;1800
701;57;Male;Wisconsin;Yes;800;1801
702;51;Male;Idaho;Yes;801;1802
703;18;Male;Montana;Yes;802;1803
704;63;Male;Connecticut;Yes;803;1804
705;34;Male;Idaho;Yes;804;1805
706;25;Male;Arkansas;Yes;805;1806
707;46;Male;Iowa;Yes;806;1807
708;59;Male;Louisiana;Yes;807;1808
709;37;Male;Kentucky;Yes;808;1809
710;49;Male;Massachusetts;Yes;809;1810
711;22;Male;Virginia;Yes;810;1811
712;64;Male;New Hampshire;Yes;811;1812
713;42;Male;New Hampshire;Yes;812;1813
714;37;Male;Oregon;Yes;813;1814
715;26;Male;South Dakota;Yes;814;1815
716;33;Male;Delaware;Yes;815;1816
717;30;Male;Missouri;Yes;816;1817
718;21;Male;Alaska;Yes;817;1818
719;22;Male;Florida;Yes;818;1819
720;63;Male;Mississippi;Yes;819;1820
721;33;Male;New Mexico;Yes;820;1821
722;43;Male;California;Yes;821;1822
723;27;Male;Wyoming;Yes;822;1823
724;35;Male;Missouri;Yes;823;1824
725;37;Male;New Hampshire;Yes;824;1825
726;61;Male;Texas;Yes;825;1826
727;32;Male;North Dakota;Yes;826;1827
728;62;Male;Arkansas;Yes;827;1828
729;29;Male;Nebraska;Yes;828;1829
730;41;Male;Minnesota;Yes;829;1830
731;48;Male;Massachusetts;Yes;830;1831
732;43;Male;Arkansas;Yes;831;1832
733;34;Male;New Hampshire;Yes;832;1833
734;45;Male;Rhode Island;Yes;833;1834
735;65;Male;New Jersey;Yes;834;1835
736;61;Male;Montana;Yes;835;1836
737;18;Male;Colorado;Yes;836;1837
738;47;Male;Nebraska;Yes;837;1838
739;56;Male;Minnesota;Yes;838;1839
740;64;Male;Minnesota;Yes;839;1840
741;26;Male;South Dakota;Yes;840;1841
742;22;Male;West Virginia;Yes;841;1842
743;64;Male;Nevada;Yes;842;1843
744;21;Male;North Carolina;Yes;843;1844
745;67;Male;Illinois;Yes;844;1845
746;46;Male;Michigan;Yes;845;1846
747;40;Male;Michigan;Yes;846;1847
748;51;Male;Oklahoma;Yes;847;1848
749;35;Male;South Dakota;Yes;848;1849
750;56;Male;Oklahoma;Yes;849;1850
751;25;Male;Maryland;Yes;850;1851
752;65;Male;Ohio;Yes;851;1852
753;39;Male;Ohio;Yes;852;1853
754;47;Male;Massachusetts;Yes;853;1854
755;36;Male;North Carolina;Yes;854;1855
756;66;Male;Florida;Yes;855;1856
757;62;Male;Montana;Yes;856;1857
758;41;Male;Minnesota;Yes;857;1858
759;66;Male;Massachusetts;Yes;858;1859
760;51;Male;Rhode Island;Yes;859;1860
761;33;Male;Minnesota;Yes;860;1861
762;57;Male;Nevada;Yes;861;1862
763;45;Male;New Mexico;Yes;862;1863
764;61;Male;North Carolina;Yes;863;1864
765;55;Male;Virginia;Yes;864;1865
766;54;Male;Alaska;Yes;865;1866
767;57;Male;Nevada;Yes;866;1867
768;27;Male;Pennsylvania;Yes;867;1868
769;64;Male;Illinois;Yes;868;1869
770;52;Male;Delaware;Yes;869;1870
771;19;Male;Vermont;Yes;870;1871
772;22;Male;Hawaii;Yes;871;1872
773;18;Male;Illinois;Yes;872;1873
774;29;Male;California;Yes;873;1874
775;42;Male;Nevada;Yes;874;1875
776;49;Male;Kentucky;Yes;875;1876
777;49;Male;Alabama;Yes;876;1877
778;55;Male;Wyoming;Yes;877;1878
779;29;Male;Massachusetts;Yes;878;1879
780;60;Male;Utah;Yes;879;1880
781;34;Male;New York;Yes;880;1881
782;30;Male;Vermont;Yes;881;1882
783;28;Male;Hawaii;Yes;882;1883
784;63;Male;Louisiana;Yes;883;1884
785;31;Male;Alabama;Yes;884;1885
786;46;Male;Louisiana;Yes;885;1886
787;70;Male;Indiana;Yes;886;1887
788;53;Male;Michigan;Yes;887;1888
789;50;Male;Rhode Island;Yes;888;1889
790;33;Male;Idaho;Yes;889;1890
791;22;Male;Louisiana;Yes;890;1891
792;50;Male;North Carolina;Yes;891;1892
793;34;Male;New Jersey;Yes;892;1893
794;24;Male;Alabama;Yes;893;1894
795;69;Male;Kentucky;Yes;894;1895
796;39;Male;New York;Yes;895;1896
797;42;Male;Arizona;Yes;896;1897
798;42;Male;Maryland;Yes;897;1898
799;29;Male;Alaska;Yes;898;1899
800;55;Male;Nevada;Yes;899;1900
801;32;Male;Utah;Yes;900;1901
802;25;Male;New Mexico;Yes;901;1902
803;38;Male;Delaware;Yes;902;1903
804;32;Male;Connecticut;Yes;903;1904
805;43;Male;Mississippi;Yes;904;1905
806;41;Male;Connecticut;Yes;905;1906
807;56;Male;Florida;Yes;906;1907
808;27;Male;New York;Yes;907;1908
809;46;Male;Wisconsin;Yes;908;1909
810;48;Male;South Carolina;Yes;909;1910
811;52;Male;South Dakota;Yes;910;1911
812;18;Male;Illinois;Yes;911;1912
813;64;Male;Alaska;Yes;912;1913
814;54;Male;Montana;Yes;913;1914
815;31;Male;Minnesota;Yes;914;1915
816;30;Male;West Virginia;Yes;915;1916
817;26;Male;Illinois;Yes;916;1917
818;25;Male;Nevada;Yes;917;1918
819;59;Male;Idaho;Yes;918;1919
820;55;Male;Colorado;Yes;919;1920
821;56;Male;Louisiana;Yes;920;1921
822;62;Male;Vermont;Yes;921;1922
823;35;Male;Mississippi;Yes;922;1923
824;51;Male;Georgia;Yes;923;1924
825;61;Male;Georgia;Yes;924;1925
826;27;Male;Nebraska;Yes;925;1926
827;54;Male;Massachusetts;Yes;926;1927
828;31;Male;Colorado;Yes;927;1928
829;24;Male;Nevada;Yes;928;1929
830;42;Male;Idaho;Yes;929;1930
831;41;Male;Wyoming;Yes;930;1931
832;66;Male;Washington;Yes;931;1932
833;58;Male;California;Yes;932;1933
834;43;Male;Oklahoma;Yes;933;1934
835;52;Male;Nevada;Yes;934;1935
836;35;Male;Maryland;Yes;935;1936
837;23;Male;West Virginia;Yes;936;1937
838;25;Male;Illinois;Yes;937;1938
839;33;Male;Kentucky;Yes;938;1939
840;48;Male;Illinois;Yes;939;1940
841;42;Male;Alabama;Yes;940;1941
842;55;Male;Texas;Yes;941;1942
843;59;Male;Missouri;Yes;942;1943
844;65;Male;Pennsylvania;Yes;943;1944
845;59;Male;Missouri;Yes;944;1945
846;31;Male;Michigan;Yes;945;1946
847;49;Male;Kentucky;Yes;946;1947
848;53;Male;New Jersey;Yes;947;1948
849;48;Male;Delaware;Yes;948;1949
850;23;Male;Missouri;Yes;949;1950
851;68;Male;Connecticut;Yes;950;1951
852;35;Male;Massachusetts;Yes;951;1952
853;34;Male;Florida;Yes;952;1953
854;62;Male;Delaware;Yes;953;1954
855;21;Male;California;Yes;954;1955
856;70;Male;Oregon;Yes;955;1956
857;55;Male;Alaska;Yes;956;1957
858;43;Male;Missouri;Yes;957;1958
859;19;Male;Oklahoma;Yes;958;1959
860;47;Male;Wisconsin;Yes;959;1960
861;26;Male;South Carolina;Yes;960;1961
862;46;Male;Virginia;Yes;961;1962
863;19;Male;Arkansas;Yes;962;1963
864;49;Male;Vermont;Yes;963;1964
865;51;Male;Kentucky;Yes;964;1965
866;64;Male;Colorado;Yes;965;1966
867;67;Male;New Mexico;Yes;966;1967
868;37;Male;Colorado;Yes;967;1968
869;40;Male;North Carolina;Yes;968;1969
870;38;Male;New Hampshire;Yes;969;1970
871;66;Male;West Virginia;Yes;970;1971
872;47;Male;Hawaii;Yes;971;1972
873;56;Male;North Dakota;Yes;972;1973
874;51;Male;Mississippi;Yes;973;1974
875;25;Male;Maine;Yes;974;1975
876;37;Male;North Dakota;Yes;975;1976
877;41;Male;Nebraska;Yes;976;1977
878;64;Male;Nebraska;Yes;977;1978
879;23;Male;Tennessee;Yes;978;1979
880;62;Male;Wyoming;Yes;979;1980
881;39;Male;Nevada;Yes;980;1981
882;52;Male;South Carolina;Yes;981;1982
883;50;Male;Virginia;Yes;982;1983
884;28;Male;Pennsylvania;Yes;983;1984
885;67;Male;Hawaii;Yes;984;1985
886;41;Male;Ohio;Yes;985;1986
887;19;Male;Utah;Yes;986;1987
888;70;Male;Minnesota;Yes;987;1988
889;49;Male;New Hampshire;Yes;988;1989
890;59;Male;Arizona;Yes;989;1990
891;52;Male;New York;Yes;990;1991
892;20;Male;Pennsylvania;Yes;991;1992
893;31;Male;New Mexico;Yes;992;1993
894;33;Male;Nebraska;Yes;993;1994
895;44;Male;Wyoming;Yes;994;1995
896;40;Male;Mississippi;Yes;995;1996
897;69;Male;Arkansas;Yes;996;1997
898;29;Male;Illinois;Yes;997;1998
899;54;Male;Nevada;Yes;998;1999
900;65;Male;Rhode Island;Yes;999;2000
901;54;Male;West Virginia;Yes;1000;2001
902;60;Male;Missouri;Yes;1001;2002
903;43;Male;Kentucky;Yes;1002;2003
904;44;Male;Washington;Yes;1003;2004
905;69;Male;Alaska;Yes;1004;2005
906;46;Male;Mississippi;Yes;1005;2006
907;41;Male;South Carolina;Yes;1006;2007
908;32;Male;Missouri;Yes;1007;2008
909;26;Male;New Jersey;Yes;1008;2009
910;61;Male;Louisiana;Yes;1009;2010
911;49;Male;South Carolina;Yes;1010;2011
912;53;Male;Vermont;Yes;1011;2012
913;24;Male;Arkansas;Yes;1012;2013
914;37;Male;Utah;Yes;1013;2014
915;43;Male;Washington;Yes;1014;2015
916;31;Male;Rhode Island;Yes;1015;2016
917;49;Male;Illinois;Yes;1016;2017
918;69;Male;Missouri;Yes;1017;2018
919;65;Male;North Carolina;Yes;1018;2019
920;41;Male;Massachusetts;Yes;1019;2020
921;37;Male;Arkansas;Yes;1020;2021
922;70;Male;South Dakota;Yes;1021;2022
923;63;Male;Georgia;Yes;1022;2023
924;55;Male;Arkansas;Yes;1023;2024
925;52;Male;Kansas;Yes;1024;2025
926;22;Male;Arizona;Yes;1025;2026
927;54;Male;Massachusetts;Yes;1026;2027
928;28;Male;New Mexico;Yes;1027;2028
929;67;Male;Arkansas;Yes;1028;2029
930;59;Male;Nebraska;Yes;1029;2030
931;26;Male;Hawaii;Yes;1030;2031
932;24;Male;Nebraska;Yes;1031;2032
933;62;Male;Indiana;Yes;1032;2033
934;70;Male;Colorado;Yes;1033;2034
935;45;Male;Oregon;Yes;1034;2035
936;58;Male;Ohio;Yes;1035;2036
937;31;Male;Maine;Yes;1036;2037
938;32;Male;Iowa;Yes;1037;2038
939;36;Male;Wisconsin;Yes;1038;2039
940;25;Male;New York;Yes;1039;2040
941;48;Male;Colorado;Yes;1040;2041
942;39;Male;Illinois;Yes;1041;2042
943;26;Male;Arizona;Yes;1042;2043
944;32;Male;Oklahoma;Yes;1043;2044
945;54;Male;Indiana;Yes;1044;2045
946;38;Male;Minnesota;Yes;1045;2046
947;46;Male;Pennsylvania;Yes;1046;2047
948;57;Male;Indiana;Yes;1047;2048
949;49;Male;Alabama;Yes;1048;2049
950;33;Male;Montana;Yes;1049;2050
951;54;Male;New Mexico;Yes;1050;2051
952;47;Male;Alaska;Yes;1051;2052
953;36;Male;Idaho;Yes;1052;2053
954;68;Male;Utah;Yes;1053;2054
955;60;Male;Louisiana;Yes;1054;2055
956;55;Male;Mississippi;Yes;1055;2056
957;29;Male;Mississippi;Yes;1056;2057
958;38;Male;Indiana;Yes;1057;2058
959;70;Male;Washington;Yes;1058;2059
960;36;Male;Nevada;Yes;1059;2060
961;18;Male;Louisiana;Yes;1060;2061
962;62;Male;Pennsylvania;Yes;1061;2062
963;29;Male;Michigan;Yes;1062;2063
964;21;Male;South Carolina;Yes;1063;2064
965;42;Male;Arizona;Yes;1064;2065
966;43;Male;Delaware;Yes;1065;2066
967;58;Male;Kentucky;Yes;1066;2067
968;27;Male;Georgia;Yes;1067;2068
969;57;Male;North Carolina;Yes;1068;2069
970;40;Male;California;Yes;1069;2070
971;45;Male;California;Yes;1070;2071
972;47;Male;Indiana;Yes;1071;2072
973;61;Male;Colorado;Yes;1072;2073
974;60;Male;Colorado;Yes;1073;2074
975;69;Male;North Carolina;Yes;1074;2075
976;58;Male;Washington;Yes;1075;2076
977;34;Male;Florida;Yes;1076;2077
978;20;Male;Washington;Yes;1077;2078
979;56;Male;Colorado;Yes;1078;2079
980;64;Male;New Hampshire;Yes;1079;2080
981;56;Male;Maryland;Yes;1080;2081
982;27;Male;Maryland;Yes;1081;2082
983;35;Male;Texas;Yes;1082;2083
984;24;Male;New Mexico;Yes;1083;2084
985;26;Male;Utah;Yes;1084;2085
986;32;Male;West Virginia;Yes;1085;2086
987;54;Male;Connecticut;Yes;1086;2087
988;62;Male;West Virginia;Yes;1087;2088
989;50;Male;Ohio;Yes;1088;2089
990;70;Male;Texas;Yes;1089;2090
991;48;Male;Washington;Yes;1090;2091
992;20;Male;Wisconsin;Yes;1091;2092
993;46;Male;Louisiana;Yes;1092;2093
994;51;Male;Iowa;Yes;1093;2094
995;53;Male;New York;Yes;1094;2095
996;44;Male;Idaho;Yes;1095;2096
997;29;Male;Delaware;Yes;1096;2097
998;64;Male;Kentucky;Yes;1097;2098
999;51;Male;Connecticut;Yes;1098;2099
1000;50;Male;New Mexico;Yes;1099;2100
1001;43;Male;Georgia;Yes;1100;2101
1002;61;Male;Washington;Yes;1101;2102
1003;55;Male;North Dakota;Yes;1102;2103
1004;56;Male;Ohio;Yes;1103;2104
1005;33;Male;Tennessee;Yes;1104;2105
1006;43;Male;New York;Yes;1105;2106
1007;21;Male;Michigan;Yes;1106;2107
1008;58;Male;Georgia;Yes;1107;2108
1009;41;Male;New Mexico;Yes;1108;2109
1010;39;Male;Louisiana;Yes;1109;2110
1011;54;Male;South Dakota;Yes;1110;2111
1012;43;Male;Montana;Yes;1111;2112
1013;28;Male;New Mexico;Yes;1112;2113
1014;59;Male;South Carolina;Yes;1113;2114
1015;28;Male;Ohio;Yes;1114;2115
1016;68;Male;North Carolina;Yes;1115;2116
1017;20;Male;Idaho;Yes;1116;2117
1018;21;Male;Oklahoma;Yes;1117;2118
1019;50;Male;Georgia;Yes;1118;2119
1020;32;Male;Kentucky;Yes;1119;2120
1021;24;Male;Delaware;Yes;1120;2121
1022;55;Male;Massachusetts;Yes;1121;2122
1023;61;Male;Nebraska;Yes;1122;2123
1024;61;Male;Maine;Yes;1123;2124
1025;28;Male;Pennsylvania;Yes;1124;2125
1026;60;Male;Nebraska;Yes;1125;2126
1027;49;Male;Virginia;Yes;1126;2127
1028;33;Male;Ohio;Yes;1127;2128
1029;45;Male;Nebraska;Yes;1128;2129
1030;29;Male;Ohio;Yes;1129;2130
1031;58;Male;Kentucky;Yes;1130;2131
1032;22;Male;Tennessee;Yes;1131;2132
1033;55;Male;Maine;Yes;1132;2133
1034;19;Male;Montana;Yes;1133;2134
1035;68;Male;Maryland;Yes;1134;2135
1036;61;Male;Georgia;Yes;1135;2136
1037;68;Male;Hawaii;Yes;1136;2137
1038;52;Male;Rhode Island;Yes;1137;2138
1039;41;Male;Nebraska;Yes;1138;2139
1040;29;Male;Michigan;Yes;1139;2140
1041;68;Male;North Carolina;Yes;1140;2141
1042;36;Male;Minnesota;Yes;1141;2142
1043;55;Male;Maryland;Yes;1142;2143
1044;28;Male;Hawaii;Yes;1143;2144
1045;39;Male;Oregon;Yes;1144;2145
1046;54;Male;New Mexico;Yes;1145;2146
1047;40;Male;Illinois;Yes;1146;2147
1048;31;Male;Utah;Yes;1147;2148
1049;30;Male;Maine;Yes;1148;2149
1050;45;Male;Virginia;Yes;1149;2150
1051;48;Male;Florida;Yes;1150;2151
1052;45;Male;Ohio;Yes;1151;2152
1053;60;Male;Virginia;Yes;1152;2153
1054;59;Male;Kansas;No;1153;2154
1055;18;Male;Arkansas;No;1154;2155
1056;70;Male;Massachusetts;No;1155;2156
1057;20;Male;Idaho;No;1156;2157
1058;65;Male;Wisconsin;No;1157;2158
1059;29;Male;New Mexico;No;1158;2159
1060;22;Male;North Carolina;No;1159;2160
1061;27;Male;Iowa;No;1160;2161
1062;36;Male;Idaho;No;1161;2162
1063;59;Male;Ohio;No;1162;2163
1064;62;Male;Alabama;No;1163;2164
1065;34;Male;Wyoming;No;1164;2165
1066;59;Male;Alabama;No;1165;2166
1067;49;Male;Mississippi;No;1166;2167
1068;18;Male;Pennsylvania;No;1167;2168
1069;55;Male;Wyoming;No;1168;2169
1070;38;Male;Maryland;No;1169;2170
1071;50;Male;North Carolina;No;1170;2171
1072;61;Male;Pennsylvania;No;1171;2172
1073;48;Male;Idaho;No;1172;2173
1074;22;Male;California;No;1173;2174
1075;48;Male;Tennessee;No;1174;2175
1076;57;Male;Missouri;No;1175;2176
1077;33;Male;North Dakota;No;1176;2177
1078;58;Male;West Virginia;No;1177;2178
1079;37;Male;Arizona;No;1178;2179
1080;18;Male;Oklahoma;No;1179;2180
1081;65;Male;Pennsylvania;No;1180;2181
1082;62;Male;Idaho;No;1181;2182
1083;54;Male;South Carolina;No;1182;2183
1084;35;Male;Washington;No;1183;2184
1085;34;Male;Arkansas;No;1184;2185
1086;25;Male;Utah;No;1185;2186
1087;53;Male;Alaska;No;1186;2187
1088;45;Male;West Virginia;No;1187;2188
1089;49;Male;Louisiana;No;1188;2189
1090;40;Male;Arizona;No;1189;2190
1091;38;Male;Connecticut;No;1190;2191
1092;44;Male;North Carolina;No;1191;2192
1093;68;Male;South Dakota;No;1192;2193
1094;60;Male;Delaware;No;1193;2194
1095;25;Male;Connecticut;No;1194;2195
1096;19;Male;Tennessee;No;1195;2196
1097;57;Male;New Hampshire;No;1196;2197
1098;58;Male;Vermont;No;1197;2198
1099;49;Male;Idaho;No;1198;2199
1100;19;Male;North Carolina;No;1199;2200
1101;50;Male;Nevada;No;1200;2201
1102;30;Male;Delaware;No;1201;2202
1103;52;Male;Texas;No;1202;2203
1104;35;Male;Tennessee;No;1203;2204
1105;35;Male;Delaware;No;1204;2205
1106;33;Male;Massachusetts;No;1205;2206
1107;52;Male;Minnesota;No;1206;2207
1108;69;Male;Texas;No;1207;2208
1109;27;Male;Nebraska;No;1208;2209
1110;66;Male;Oklahoma;No;1209;2210
1111;28;Male;Texas;No;1210;2211
1112;22;Male;New York;No;1211;2212
1113;69;Male;Washington;No;1212;2213
1114;28;Male;Maryland;No;1213;2214
1115;55;Male;New Hampshire;No;1214;2215
1116;30;Male;New York;No;1215;2216
1117;67;Male;Hawaii;No;1216;2217
1118;25;Male;California;No;1217;2218
1119;49;Male;Indiana;No;1218;2219
1120;34;Male;Louisiana;No;1219;2220
1121;22;Male;Pennsylvania;No;1220;2221
1122;63;Male;Florida;No;1221;2222
1123;70;Male;North Carolina;No;1222;2223
1124;36;Male;Massachusetts;No;1223;2224
1125;42;Male;Iowa;No;1224;2225
1126;27;Male;North Dakota;No;1225;2226
1127;23;Male;Iowa;No;1226;2227
1128;50;Male;Delaware;No;1227;2228
1129;56;Male;New York;No;1228;2229
1130;37;Male;New Hampshire;No;1229;2230
1131;67;Male;Kentucky;No;1230;2231
1132;67;Male;Illinois;No;1231;2232
1133;50;Male;North Carolina;No;1232;2233
1134;36;Male;Connecticut;No;1233;2234
1135;62;Male;Wisconsin;No;1234;2235
1136;65;Male;Massachusetts;No;1235;2236
1137;23;Male;Illinois;No;1236;2237
1138;46;Male;New Mexico;No;1237;2238
1139;18;Male;Iowa;No;1238;2239
1140;58;Male;Alabama;No;1239;2240
1141;31;Male;Maryland;No;1240;2241
1142;39;Male;Ohio;No;1241;2242
1143;69;Male;Ohio;No;1242;2243
1144;68;Male;Nevada;No;1243;2244
1145;41;Male;South Carolina;No;1244;2245
1146;31;Male;Nevada;No;1245;2246
1147;48;Male;Wisconsin;No;1246;2247
1148;59;Male;Tennessee;No;1247;2248
1149;34;Male;Florida;No;1248;2249
1150;21;Male;Georgia;No;1249;2250
1151;29;Male;Kentucky;No;1250;2251
1152;41;Male;Ohio;No;1251;2252
1153;62;Male;Connecticut;No;1252;2253
1154;27;Male;Idaho;No;1253;2254
1155;49;Male;Georgia;No;1254;2255
1156;67;Male;Tennessee;No;1255;2256
1157;20;Male;Hawaii;No;1256;2257
1158;37;Male;Maryland;No;1257;2258
1159;69;Male;Nevada;No;1258;2259
1160;66;Male;New Hampshire;No;1259;2260
1161;37;Male;North Dakota;No;1260;2261
1162;63;Male;Oklahoma;No;1261;2262
1163;47;Male;North Carolina;No;1262;2263
1164;26;Male;Tennessee;No;1263;2264
1165;68;Male;Montana;No;1264;2265
1166;51;Male;Wisconsin;No;1265;2266
1167;48;Male;Connecticut;No;1266;2267
1168;60;Male;New Jersey;No;1267;2268
1169;68;Male;Mississippi;No;1268;2269
1170;25;Male;Wyoming;No;1269;2270
1171;57;Male;Illinois;No;1270;2271
1172;41;Male;Louisiana;No;1271;2272
1173;59;Male;Oregon;No;1272;2273
1174;44;Male;South Dakota;No;1273;2274
1175;42;Male;Michigan;No;1274;2275
1176;35;Male;New Jersey;No;1275;2276
1177;36;Male;Oregon;No;1276;2277
1178;54;Male;Iowa;No;1277;2278
1179;37;Male;South Carolina;No;1278;2279
1180;20;Male;Indiana;No;1279;2280
1181;23;Male;Oregon;No;1280;2281
1182;61;Male;New York;No;1281;2282
1183;37;Male;New Mexico;No;1282;2283
1184;23;Male;Louisiana;No;1283;2284
1185;63;Male;South Carolina;No;1284;2285
1186;47;Male;Maine;No;1285;2286
1187;63;Male;Indiana;No;1286;2287
1188;56;Male;Iowa;No;1287;2288
1189;68;Male;Mississippi;No;1288;2289
1190;64;Male;Arkansas;No;1289;2290
1191;62;Male;South Carolina;No;1290;2291
1192;34;Male;Indiana;No;1291;2292
1193;49;Male;Florida;No;1292;2293
1194;40;Male;Alaska;No;1293;2294
1195;50;Male;New York;No;1294;2295
1196;25;Male;Texas;No;1295;2296
1197;30;Male;North Dakota;No;1296;2297
1198;54;Male;Vermont;No;1297;2298
1199;40;Male;New Jersey;No;1298;2299
1200;49;Male;Maryland;No;1299;2300
1201;27;Male;Connecticut;No;1300;2301
1202;27;Male;Illinois;No;1301;2302
1203;48;Male;Maryland;No;1302;2303
1204;40;Male;Minnesota;No;1303;2304
1205;67;Male;Florida;No;1304;2305
1206;52;Male;California;No;1305;2306
1207;22;Male;Mississippi;No;1306;2307
1208;62;Male;Washington;No;1307;2308
1209;20;Male;Wisconsin;No;1308;2309
1210;41;Male;Pennsylvania;No;1309;2310
1211;34;Male;Missouri;No;1310;2311
1212;23;Male;Oklahoma;No;1311;2312
1213;32;Male;Pennsylvania;No;1312;2313
1214;68;Male;Kentucky;No;1313;2314
1215;30;Male;Vermont;No;1314;2315
1216;66;Male;Oregon;No;1315;2316
1217;62;Male;Utah;No;1316;2317
1218;50;Male;Nebraska;No;1317;2318
1219;55;Male;Pennsylvania;No;1318;2319
1220;19;Male;Vermont;No;1319;2320
1221;67;Male;Kentucky;No;1320;2321
1222;18;Male;Iowa;No;1321;2322
1223;58;Male;Indiana;No;1322;2323
1224;69;Male;Kansas;No;1323;2324
1225;62;Male;Illinois;No;1324;2325
1226;28;Male;North Carolina;No;1325;2326
1227;53;Male;Ohio;No;1326;2327
1228;27;Male;Illinois;No;1327;2328
1229;55;Male;Indiana;No;1328;2329
1230;34;Male;Kansas;No;1329;2330
1231;25;Male;Illinois;No;1330;2331
1232;66;Male;Pennsylvania;No;1331;2332
1233;57;Male;New York;No;1332;2333
1234;46;Male;Utah;No;1333;2334
1235;38;Male;New Jersey;No;1334;2335
1236;23;Male;Idaho;No;1335;2336
1237;42;Male;New Mexico;No;1336;2337
1238;25;Male;Michigan;No;1337;2338
1239;55;Male;Wyoming;No;1338;2339
1240;62;Male;New Jersey;No;1339;2340
1241;41;Male;New Jersey;No;1340;2341
1242;58;Male;Hawaii;No;1341;2342
1243;56;Male;Nevada;No;1342;2343
1244;25;Male;New Hampshire;No;1343;2344
1245;70;Male;Indiana;No;1344;2345
1246;42;Male;New York;No;1345;2346
1247;27;Male;Louisiana;No;1346;2347
1248;65;Male;Virginia;No;1347;2348
1249;62;Male;Wisconsin;No;1348;2349
1250;62;Male;Oregon;No;1349;2350
1251;52;Male;New Hampshire;No;1350;2351
1252;56;Male;Indiana;No;1351;2352
1253;28;Male;Massachusetts;No;1352;2353
1254;39;Male;Montana;No;1353;2354
1255;54;Male;California;No;1354;2355
1256;30;Male;Indiana;No;1355;2356
1257;45;Male;West Virginia;No;1356;2357
1258;68;Male;Minnesota;No;1357;2358
1259;47;Male;Ohio;No;1358;2359
1260;68;Male;Minnesota;No;1359;2360
1261;63;Male;Virginia;No;1360;2361
1262;20;Male;Connecticut;No;1361;2362
1263;29;Male;Tennessee;No;1362;2363
1264;41;Male;Delaware;No;1363;2364
1265;52;Male;Vermont;No;1364;2365
1266;32;Male;Louisiana;No;1365;2366
1267;20;Male;North Dakota;No;1366;2367
1268;47;Male;Oregon;No;1367;2368
1269;23;Male;Idaho;No;1368;2369
1270;43;Male;Vermont;No;1369;2370
1271;67;Male;West Virginia;No;1370;2371
1272;70;Male;Kentucky;No;1371;2372
1273;35;Male;Wisconsin;No;1372;2373
1274;41;Male;Mississippi;No;1373;2374
1275;54;Male;Missouri;No;1374;2375
1276;55;Male;Arkansas;No;1375;2376
1277;51;Male;Wyoming;No;1376;2377
1278;19;Male;Rhode Island;No;1377;2378
1279;28;Male;Utah;No;1378;2379
1280;63;Male;Maryland;No;1379;2380
1281;30;Male;Georgia;No;1380;2381
1282;29;Male;New Jersey;No;1381;2382
1283;24;Male;New Hampshire;No;1382;2383
1284;69;Male;Oregon;No;1383;2384
1285;65;Male;Arkansas;No;1384;2385
1286;64;Male;North Carolina;No;1385;2386
1287;40;Male;West Virginia;No;1386;2387
1288;24;Male;Utah;No;1387;2388
1289;66;Male;South Dakota;No;1388;2389
1290;35;Male;New Hampshire;No;1389;2390
1291;67;Male;Maryland;No;1390;2391
1292;69;Male;South Dakota;No;1391;2392
1293;26;Male;Kentucky;No;1392;2393
1294;23;Male;Florida;No;1393;2394
