brand_id;item_purchased;category;clothing_size;color;season;customer_id;purchased_id
1091;Shorts;Clothing;ExtraLargearge;White;Spring;992;2092
1092;Jacket;Outerwear;Medium;Gray;Winter;993;2093
1093;Sandals;Footwear;Medium;Peach;Winter;994;2094
1094;Shoes;Footwear;Large;Violet;Fall;995;2095
1095;Jewelry;Accessories;Medium;Magenta;Spring;996;2096
1096;Sandals;Footwear;Large;Maroon;Summer;997;2097
1097;Pants;Clothing;Medium;Cyan;Spring;998;2098
1098;Shoes;Footwear;Medium;White;Spring;999;2099
1099;Socks;Clothing;Large;Brown;Spring;1000;2100
1100;Socks;Clothing;Medium;Red;Winter;1001;2101
1101;Dress;Clothing;Medium;Orange;Fall;1002;2102
1102;Shoes;Footwear;Medium;White;Spring;1003;2103
1103;Hat;Accessories;Medium;Green;Fall;1004;2104
1104;Backpack;Accessories;Medium;Black;Summer;1005;2105
1105;Backpack;Accessories;Medium;Gold;Winter;1006;2106
1106;Pants;Clothing;Small;Lavender;Summer;1007;2107
1107;Gloves;Accessories;ExtraLargearge;Turquoise;Spring;1008;2108
1108;Scarf;Accessories;Medium;Pink;Spring;1009;2109
1109;Hoodie;Clothing;Medium;Silver;Summer;1010;2110
1110;Jeans;Clothing;ExtraLargearge;Gray;Spring;1011;2111
1111;Backpack;Accessories;Large;Indigo;Spring;1012;2112
1112;Sandals;Footwear;Large;Teal;Summer;1013;2113
1113;Belt;Accessories;ExtraLargearge;Green;Summer;1014;2114
1114;Shoes;Footwear;Medium;Violet;Summer;1015;2115
1115;Gloves;Accessories;Medium;Cyan;Summer;1016;2116
1116;Belt;Accessories;ExtraLargearge;Blue;Summer;1017;2117
1117;Jacket;Outerwear;Large;Orange;Fall;1018;2118
1118;Dress;Clothing;ExtraLargearge;Charcoal;Spring;1019;2119
1119;Shirt;Clothing;Small;Beige;Winter;1020;2120
1120;Scarf;Accessories;Medium;Black;Fall;1021;2121
1121;Coat;Outerwear;Small;Lavender;Winter;1022;2122
1122;Handbag;Accessories;Medium;Lavender;Winter;1023;2123
1123;Sunglasses;Accessories;Small;Turquoise;Winter;1024;2124
1124;T Shirt;Clothing;Medium;Purple;Summer;1025;2125
1125;Shirt;Clothing;Medium;Olive;Winter;1026;2126
1126;Handbag;Accessories;Large;Turquoise;Winter;1027;2127
1127;Jewelry;Accessories;Large;Teal;Summer;1028;2128
1128;Hoodie;Clothing;Small;Lavender;Summer;1029;2129
1129;Gloves;Accessories;Medium;Purple;Spring;1030;2130
1130;Coat;Outerwear;Large;Blue;Winter;1031;2131
1131;Sandals;Footwear;Medium;Teal;Spring;1032;2132
1132;Boots;Footwear;Medium;Lavender;Fall;1033;2133
1133;Pants;Clothing;Small;Silver;Spring;1034;2134
1134;Socks;Clothing;Medium;Olive;Fall;1035;2135
1135;Blouse;Clothing;Medium;Brown;Fall;1036;2136
1136;Handbag;Accessories;Medium;Yellow;Fall;1037;2137
1137;Jewelry;Accessories;ExtraLargearge;Brown;Spring;1038;2138
1138;Pants;Clothing;ExtraLargearge;Cyan;Fall;1039;2139
1139;Belt;Accessories;Medium;Magenta;Fall;1040;2140
1140;Jeans;Clothing;Small;Magenta;Fall;1041;2141
1141;Shirt;Clothing;Medium;Orange;Summer;1042;2142
1142;Belt;Accessories;Medium;Maroon;Spring;1043;2143
1143;Jeans;Clothing;Medium;Green;Spring;1044;2144
1144;Jeans;Clothing;Large;Teal;Summer;1045;2145
1145;Sweater;Clothing;Large;Black;Fall;1046;2146
1146;Sneakers;Footwear;Medium;Magenta;Winter;1047;2147
1147;Socks;Clothing;Small;Olive;Fall;1048;2148
1148;Socks;Clothing;Large;Yellow;Fall;1049;2149
1149;Sunglasses;Accessories;Small;Purple;Fall;1050;2150
1150;Sneakers;Footwear;Medium;Beige;Winter;1051;2151
1151;Socks;Clothing;Medium;Indigo;Fall;1052;2152
1152;Shoes;Footwear;ExtraLargearge;Pink;Fall;1053;2153
1153;Blouse;Clothing;Medium;Blue;Spring;1054;2154
1154;Shorts;Clothing;Large;Cyan;Winter;1055;2155
1155;Jacket;Outerwear;Medium;Orange;Spring;1056;2156
1156;Sweater;Clothing;Large;Black;Winter;1057;2157
1157;Jacket;Outerwear;Small;Maroon;Spring;1058;2158
1158;Scarf;Accessories;Large;Violet;Summer;1059;2159
1159;Jacket;Outerwear;Medium;Beige;Winter;1060;2160
1160;Sweater;Clothing;Small;Gray;Summer;1061;2161
1161;Coat;Outerwear;Medium;Gray;Summer;1062;2162
1162;Boots;Footwear;Medium;Brown;Fall;1063;2163
1163;Hoodie;Clothing;Small;Indigo;Summer;1064;2164
1164;Hat;Accessories;Medium;Violet;Spring;1065;2165
1165;T Shirt;Clothing;ExtraLargearge;Blue;Spring;1066;2166
1166;Coat;Outerwear;Medium;Red;Winter;1067;2167
1167;Dress;Clothing;Small;Peach;Summer;1068;2168
1168;Shirt;Clothing;Medium;Olive;Fall;1069;2169
1169;Skirt;Clothing;ExtraLargearge;White;Fall;1070;2170
1170;Jewelry;Accessories;Medium;Magenta;Summer;1071;2171
1171;Hat;Accessories;Medium;Beige;Summer;1072;2172
1172;Shorts;Clothing;Large;Gold;Fall;1073;2173
1173;Scarf;Accessories;ExtraLargearge;Purple;Spring;1074;2174
1174;Jewelry;Accessories;Small;White;Fall;1075;2175
1175;Sunglasses;Accessories;Large;Indigo;Summer;1076;2176
1176;Coat;Outerwear;Large;Charcoal;Spring;1077;2177
1177;Jacket;Outerwear;Medium;Pink;Winter;1078;2178
1178;Sweater;Clothing;Medium;Silver;Fall;1079;2179
1179;Coat;Outerwear;Small;Blue;Summer;1080;2180
1180;Scarf;Accessories;Large;Blue;Fall;1081;2181
1181;Belt;Accessories;ExtraLargearge;Brown;Spring;1082;2182
1182;Hat;Accessories;ExtraLargearge;Cyan;Winter;1083;2183
1183;Backpack;Accessories;Large;Teal;Summer;1084;2184
1184;T Shirt;Clothing;Small;Purple;Fall;1085;2185
1185;Jewelry;Accessories;Medium;Turquoise;Winter;1086;2186
1186;Sunglasses;Accessories;Medium;Olive;Winter;1087;2187
1187;Jeans;Clothing;Small;White;Winter;1088;2188
1188;Pants;Clothing;Medium;Turquoise;Winter;1089;2189
1189;Backpack;Accessories;Medium;Silver;Spring;1090;2190
1190;Scarf;Accessories;Medium;Violet;Spring;1091;2191
1191;Sweater;Clothing;Large;Lavender;Spring;1092;2192
1192;Jewelry;Accessories;Large;Magenta;Spring;1093;2193
1193;Sneakers;Footwear;Small;Indigo;Winter;1094;2194
1194;Jewelry;Accessories;Medium;Black;Winter;1095;2195
1195;Coat;Outerwear;Small;Peach;Summer;1096;2196
1196;Coat;Outerwear;Small;Beige;Fall;1097;2197
1197;Sunglasses;Accessories;Medium;Black;Summer;1098;2198
1198;Handbag;Accessories;Small;Turquoise;Spring;1099;2199
1199;Sweater;Clothing;Medium;Peach;Fall;1100;2200
1200;Pants;Clothing;Large;Gold;Spring;1101;2201
1201;Gloves;Accessories;ExtraLargearge;Silver;Fall;1102;2202
1202;Sweater;Clothing;Medium;Peach;Fall;1103;2203
1203;Hoodie;Clothing;Small;Charcoal;Spring;1104;2204
1204;Hat;Accessories;Medium;Beige;Fall;1105;2205
1205;T Shirt;Clothing;Small;Olive;Spring;1106;2206
1206;Skirt;Clothing;Large;Violet;Winter;1107;2207
1207;Sneakers;Footwear;Medium;Peach;Fall;1108;2208
1208;Shorts;Clothing;Medium;Teal;Fall;1109;2209
1209;Hoodie;Clothing;Large;Violet;Winter;1110;2210
1210;Hoodie;Clothing;Large;Cyan;Fall;1111;2211
1211;Shoes;Footwear;Small;Olive;Summer;1112;2212
1212;Hoodie;Clothing;ExtraLargearge;Pink;Spring;1113;2213
1213;Sunglasses;Accessories;Medium;Purple;Summer;1114;2214
1214;Skirt;Clothing;Large;Violet;Fall;1115;2215
1215;Hat;Accessories;Small;Peach;Fall;1116;2216
1216;Backpack;Accessories;Medium;Charcoal;Winter;1117;2217
1217;Sunglasses;Accessories;Large;Lavender;Spring;1118;2218
1218;Belt;Accessories;Medium;Purple;Summer;1119;2219
1219;Jewelry;Accessories;Medium;Indigo;Spring;1120;2220
1220;Sneakers;Footwear;Medium;Magenta;Winter;1121;2221
1221;T Shirt;Clothing;ExtraLargearge;Peach;Fall;1122;2222
1222;Handbag;Accessories;Small;Charcoal;Spring;1123;2223
1223;Hat;Accessories;Small;Purple;Fall;1124;2224
1224;Sweater;Clothing;Medium;Orange;Spring;1125;2225
1225;Sandals;Footwear;Medium;Lavender;Summer;1126;2226
1226;Scarf;Accessories;Large;Beige;Winter;1127;2227
1227;Shirt;Clothing;ExtraLargearge;Maroon;Spring;1128;2228
1228;Gloves;Accessories;Large;Charcoal;Winter;1129;2229
1229;Hoodie;Clothing;ExtraLargearge;White;Winter;1130;2230
1230;Jewelry;Accessories;Medium;Lavender;Summer;1131;2231
1231;Shirt;Clothing;Medium;Black;Spring;1132;2232
1232;Hoodie;Clothing;Small;Teal;Spring;1133;2233
1233;Shoes;Footwear;ExtraLargearge;Magenta;Winter;1134;2234
1234;T Shirt;Clothing;Medium;Brown;Summer;1135;2235
1235;Skirt;Clothing;Large;Peach;Winter;1136;2236
1236;Handbag;Accessories;Small;Cyan;Summer;1137;2237
1237;Shirt;Clothing;ExtraLargearge;Pink;Winter;1138;2238
1238;Pants;Clothing;Medium;Purple;Summer;1139;2239
1239;Coat;Outerwear;Large;Purple;Spring;1140;2240
1240;Jeans;Clothing;Medium;White;Winter;1141;2241
1241;Gloves;Accessories;Small;Silver;Winter;1142;2242
1242;T Shirt;Clothing;Large;Green;Spring;1143;2243
1243;Boots;Footwear;Large;Teal;Winter;1144;2244
1244;Jeans;Clothing;Small;Indigo;Fall;1145;2245
1245;Sneakers;Footwear;Large;Pink;Summer;1146;2246
1246;Sneakers;Footwear;Medium;Indigo;Summer;1147;2247
1247;Hat;Accessories;ExtraLargearge;Red;Winter;1148;2248
1248;Pants;Clothing;Medium;Violet;Spring;1149;2249
1249;Jewelry;Accessories;Large;Cyan;Spring;1150;2250
1250;Jewelry;Accessories;Small;Red;Winter;1151;2251
1251;Blouse;Clothing;Medium;Gray;Spring;1152;2252
1252;Handbag;Accessories;Medium;Gold;Fall;1153;2253
1253;Shirt;Clothing;Medium;Pink;Summer;1154;2254
1254;Dress;Clothing;Large;Cyan;Spring;1155;2255
1255;T Shirt;Clothing;Small;Red;Fall;1156;2256
1256;Shoes;Footwear;Medium;Gold;Summer;1157;2257
1257;Belt;Accessories;Medium;Charcoal;Fall;1158;2258
1258;Belt;Accessories;Large;Orange;Summer;1159;2259
1259;Handbag;Accessories;Large;Blue;Fall;1160;2260
1260;Scarf;Accessories;Small;Blue;Summer;1161;2261
1261;Shorts;Clothing;Small;Orange;Fall;1162;2262
1262;Sandals;Footwear;Medium;Blue;Winter;1163;2263
1263;Pants;Clothing;Large;White;Summer;1164;2264
1264;Dress;Clothing;Medium;Green;Winter;1165;2265
1265;T Shirt;Clothing;Medium;Silver;Winter;1166;2266
1266;Dress;Clothing;Small;Lavender;Winter;1167;2267
1267;Socks;Clothing;ExtraLargearge;Beige;Summer;1168;2268
1268;Scarf;Accessories;Large;Violet;Summer;1169;2269
1269;Backpack;Accessories;Small;Gray;Fall;1170;2270
1270;Skirt;Clothing;Small;Red;Spring;1171;2271
1271;Socks;Clothing;Medium;Lavender;Spring;1172;2272
1272;Coat;Outerwear;Large;Peach;Spring;1173;2273
1273;Jewelry;Accessories;Medium;Indigo;Winter;1174;2274
1274;Backpack;Accessories;Medium;Black;Winter;1175;2275
1275;Belt;Accessories;Medium;Beige;Spring;1176;2276
1276;Dress;Clothing;Medium;Red;Winter;1177;2277
1277;Skirt;Clothing;Medium;Black;Spring;1178;2278
1278;Dress;Clothing;Medium;Teal;Spring;1179;2279
1279;T Shirt;Clothing;Medium;Blue;Summer;1180;2280
1280;Skirt;Clothing;Small;Beige;Spring;1181;2281
1281;Shorts;Clothing;Large;Teal;Summer;1182;2282
1282;Jewelry;Accessories;Medium;Maroon;Spring;1183;2283
1283;Pants;Clothing;Medium;Yellow;Spring;1184;2284
1284;Belt;Accessories;Small;Indigo;Fall;1185;2285
1285;Jeans;Clothing;Medium;Magenta;Spring;1186;2286
1286;Jeans;Clothing;Medium;Beige;Summer;1187;2287
1287;Hat;Accessories;Large;Maroon;Fall;1188;2288
1288;Blouse;Clothing;Medium;Magenta;Summer;1189;2289
1289;Shirt;Clothing;ExtraLargearge;Teal;Summer;1190;2290
1290;Shirt;Clothing;Medium;Orange;Winter;1191;2291
1291;T Shirt;Clothing;Large;Charcoal;Winter;1192;2292
1292;Coat;Outerwear;Medium;Turquoise;Summer;1193;2293
1293;Jacket;Outerwear;Large;Pink;Fall;1194;2294
1294;Hoodie;Clothing;Small;Teal;Winter;1195;2295
1295;Scarf;Accessories;Medium;White;Winter;1196;2296
1296;Belt;Accessories;Medium;Maroon;Winter;1197;2297
1297;Sneakers;Footwear;Large;Violet;Fall;1198;2298
1298;Socks;Clothing;Medium;Brown;Summer;1199;2299
1299;Sandals;Footwear;Medium;Indigo;Fall;1200;2300
1300;Coat;Outerwear;ExtraLargearge;Black;Winter;1201;2301
1301;Shoes;Footwear;ExtraLargearge;Black;Summer;1202;2302
1302;Scarf;Accessories;Small;Olive;Spring;1203;2303
1303;Sneakers;Footwear;Medium;Orange;Winter;1204;2304
1304;Belt;Accessories;Medium;Pink;Spring;1205;2305
1305;Handbag;Accessories;Medium;Olive;Spring;1206;2306
1306;Handbag;Accessories;Small;Cyan;Fall;1207;2307
1307;Boots;Footwear;Medium;White;Summer;1208;2308
1308;Boots;Footwear;Small;Red;Winter;1209;2309
1309;Pants;Clothing;Medium;Blue;Winter;1210;2310
1310;Sunglasses;Accessories;Medium;Olive;Fall;1211;2311
1311;Hoodie;Clothing;Medium;Green;Spring;1212;2312
1312;Shoes;Footwear;Medium;Yellow;Summer;1213;2313
1313;Handbag;Accessories;ExtraLargearge;Black;Spring;1214;2314
1314;Jacket;Outerwear;Medium;Blue;Fall;1215;2315
1315;Blouse;Clothing;Large;Pink;Winter;1216;2316
1316;Pants;Clothing;ExtraLargearge;Lavender;Summer;1217;2317
1317;Boots;Footwear;ExtraLargearge;Cyan;Fall;1218;2318
1318;Boots;Footwear;Medium;Cyan;Spring;1219;2319
1319;Sweater;Clothing;Medium;Gold;Winter;1220;2320
1320;Gloves;Accessories;Medium;Green;Winter;1221;2321
1321;Socks;Clothing;Medium;Red;Winter;1222;2322
1322;Jeans;Clothing;Large;Magenta;Fall;1223;2323
1323;Pants;Clothing;Large;Red;Winter;1224;2324
1324;Shorts;Clothing;Medium;Yellow;Summer;1225;2325
1325;Gloves;Accessories;Small;Turquoise;Fall;1226;2326
1326;Sandals;Footwear;Small;Cyan;Fall;1227;2327
1327;Blouse;Clothing;Large;Yellow;Spring;1228;2328
1328;Jacket;Outerwear;Small;Yellow;Winter;1229;2329
1329;Jewelry;Accessories;ExtraLargearge;Maroon;Winter;1230;2330
1330;Hat;Accessories;Large;Brown;Spring;1231;2331
1331;Socks;Clothing;Medium;Gold;Spring;1232;2332
1332;Handbag;Accessories;Medium;Charcoal;Summer;1233;2333
1333;Pants;Clothing;Large;Beige;Winter;1234;2334
1334;Gloves;Accessories;Medium;Indigo;Fall;1235;2335
1335;Sweater;Clothing;Medium;Red;Spring;1236;2336
1336;Hat;Accessories;Medium;White;Summer;1237;2337
1337;Dress;Clothing;Small;Charcoal;Spring;1238;2338
1338;Pants;Clothing;Medium;Violet;Winter;1239;2339
1339;Coat;Outerwear;ExtraLargearge;Magenta;Spring;1240;2340
1340;Scarf;Accessories;Large;White;Winter;1241;2341
1341;Hoodie;Clothing;ExtraLargearge;Pink;Winter;1242;2342
1342;Socks;Clothing;Medium;Lavender;Summer;1243;2343
1343;Blouse;Clothing;Small;Pink;Spring;1244;2344
1344;Socks;Clothing;Small;Silver;Summer;1245;2345
1345;Dress;Clothing;Medium;Violet;Fall;1246;2346
1346;Hoodie;Clothing;Medium;Charcoal;Winter;1247;2347
1347;T Shirt;Clothing;Medium;Charcoal;Spring;1248;2348
1348;Hat;Accessories;ExtraLargearge;Red;Winter;1249;2349
1349;Boots;Footwear;Medium;Peach;Winter;1250;2350
1350;Jeans;Clothing;ExtraLargearge;Purple;Winter;1251;2351
1351;Shorts;Clothing;ExtraLargearge;Orange;Spring;1252;2352
1352;Sandals;Footwear;Large;Magenta;Fall;1253;2353
1353;Sandals;Footwear;ExtraLargearge;Red;Winter;1254;2354
1354;Sneakers;Footwear;ExtraLargearge;Black;Spring;1255;2355
1355;Hat;Accessories;Medium;Peach;Fall;1256;2356
1356;Coat;Outerwear;Small;Olive;Winter;1257;2357
1357;Dress;Clothing;Large;Gold;Spring;1258;2358
1358;Boots;Footwear;ExtraLargearge;Gold;Spring;1259;2359
1359;Skirt;Clothing;Medium;Turquoise;Fall;1260;2360
1360;Shirt;Clothing;ExtraLargearge;Green;Spring;1261;2361
1361;Shirt;Clothing;Large;Maroon;Summer;1262;2362
1362;Boots;Footwear;Large;Brown;Winter;1263;2363
1363;Hoodie;Clothing;Large;Brown;Winter;1264;2364
1364;Sweater;Clothing;Small;Blue;Winter;1265;2365
1365;Shirt;Clothing;Medium;Lavender;Spring;1266;2366
1366;Blouse;Clothing;Medium;Peach;Fall;1267;2367
1367;T Shirt;Clothing;Small;Gray;Spring;1268;2368
1368;Jacket;Outerwear;ExtraLargearge;Charcoal;Winter;1269;2369
1369;Jewelry;Accessories;Medium;Lavender;Spring;1270;2370
1370;Hoodie;Clothing;Medium;Green;Fall;1271;2371
1371;Jewelry;Accessories;Small;Gray;Spring;1272;2372
1372;Sandals;Footwear;Medium;Orange;Winter;1273;2373
1373;Jeans;Clothing;Large;Silver;Spring;1274;2374
1374;Hat;Accessories;Medium;Olive;Spring;1275;2375
1375;Sweater;Clothing;Small;Turquoise;Fall;1276;2376
1376;Boots;Footwear;Large;Turquoise;Spring;1277;2377
1377;Blouse;Clothing;Large;Green;Spring;1278;2378
1378;Shorts;Clothing;Medium;Violet;Fall;1279;2379
1379;Hoodie;Clothing;Large;Charcoal;Fall;1280;2380
1380;Pants;Clothing;Large;White;Winter;1281;2381
1381;Belt;Accessories;Medium;Olive;Spring;1282;2382
1382;Shirt;Clothing;Large;Violet;Winter;1283;2383
1383;Shirt;Clothing;Medium;Violet;Winter;1284;2384
1384;Dress;Clothing;Medium;Black;Spring;1285;2385
1385;Gloves;Accessories;Medium;Charcoal;Fall;1286;2386
1386;Gloves;Accessories;Large;Yellow;Winter;1287;2387
1387;Jeans;Clothing;ExtraLargearge;Blue;Winter;1288;2388
1388;Belt;Accessories;ExtraLargearge;Charcoal;Winter;1289;2389
1389;Jacket;Outerwear;Medium;Red;Fall;1290;2390
1390;Skirt;Clothing;Medium;Indigo;Spring;1291;2391
1391;Sandals;Footwear;Small;Beige;Spring;1292;2392
1392;Belt;Accessories;Medium;Maroon;Summer;1293;2393
1393;Sweater;Clothing;ExtraLargearge;Yellow;Fall;1294;2394
1394;Shirt;Clothing;Medium;Silver;Summer;1295;2395
1395;Sneakers;Footwear;Medium;Olive;Fall;1296;2396
1396;Jeans;Clothing;Small;Teal;Spring;1297;2397
1397;Sandals;Footwear;Medium;Silver;Summer;1298;2398
1398;Pants;Clothing;Small;Indigo;Summer;1299;2399
1399;Belt;Accessories;Large;Teal;Fall;1300;2400
1400;T Shirt;Clothing;Medium;Charcoal;Spring;1301;2401
1401;Shirt;Clothing;Medium;Orange;Fall;1302;2402
1402;Sneakers;Footwear;Medium;Gold;Fall;1303;2403
1403;Blouse;Clothing;Large;Silver;Summer;1304;2404
1404;Backpack;Accessories;Small;Orange;Spring;1305;2405
1405;Pants;Clothing;ExtraLargearge;Peach;Spring;1306;2406
1406;Sweater;Clothing;Large;Brown;Winter;1307;2407
1407;Coat;Outerwear;Large;Black;Summer;1308;2408
1408;Dress;Clothing;Large;Red;Summer;1309;2409
1409;Blouse;Clothing;Large;Lavender;Summer;1310;2410
1410;Hoodie;Clothing;Large;Brown;Winter;1311;2411
1411;Shoes;Footwear;Medium;Maroon;Fall;1312;2412
1412;T Shirt;Clothing;Medium;Violet;Winter;1313;2413
1413;Shoes;Footwear;Medium;Lavender;Summer;1314;2414
1414;Boots;Footwear;Small;Magenta;Summer;1315;2415
1415;Shorts;Clothing;Large;Green;Spring;1316;2416
1416;Belt;Accessories;Small;Lavender;Spring;1317;2417
1417;Pants;Clothing;Medium;Green;Spring;1318;2418
1418;Shorts;Clothing;Medium;Maroon;Spring;1319;2419
1419;Sunglasses;Accessories;Medium;Magenta;Spring;1320;2420
1420;Hat;Accessories;ExtraLargearge;Teal;Fall;1321;2421
1421;T Shirt;Clothing;Large;Orange;Winter;1322;2422
1422;Pants;Clothing;Medium;Violet;Winter;1323;2423
1423;Shorts;Clothing;Medium;Yellow;Spring;1324;2424
1424;Jewelry;Accessories;Small;Orange;Summer;1325;2425
1425;Backpack;Accessories;Large;Gold;Summer;1326;2426
1426;Shoes;Footwear;Medium;Indigo;Spring;1327;2427
1427;Coat;Outerwear;Medium;Turquoise;Winter;1328;2428
1428;Sweater;Clothing;Medium;Orange;Winter;1329;2429
1429;Gloves;Accessories;Medium;Indigo;Fall;1330;2430
1430;Handbag;Accessories;Medium;Charcoal;Fall;1331;2431
1431;Socks;Clothing;Medium;Lavender;Spring;1332;2432
1432;Hoodie;Clothing;Small;Gold;Spring;1333;2433
1433;Pants;Clothing;Medium;Lavender;Winter;1334;2434
1434;Coat;Outerwear;Small;White;Spring;1335;2435
1435;Boots;Footwear;Medium;Lavender;Fall;1336;2436
1436;Sneakers;Footwear;Medium;Charcoal;Spring;1337;2437
1437;Sweater;Clothing;Large;Silver;Spring;1338;2438
1438;Handbag;Accessories;Small;Yellow;Winter;1339;2439
1439;Belt;Accessories;Large;Olive;Winter;1340;2440
1440;Belt;Accessories;Medium;Peach;Fall;1341;2441
1441;Hoodie;Clothing;ExtraLargearge;Yellow;Fall;1342;2442
1442;Sunglasses;Accessories;ExtraLargearge;Yellow;Summer;1343;2443
1443;Sneakers;Footwear;Medium;Indigo;Spring;1344;2444
1444;T Shirt;Clothing;Small;Violet;Fall;1345;2445
1445;Dress;Clothing;Medium;White;Fall;1346;2446
1446;Hoodie;Clothing;Large;White;Winter;1347;2447
1447;Sweater;Clothing;Medium;Cyan;Summer;1348;2448
1448;Belt;Accessories;ExtraLargearge;Purple;Spring;1349;2449
1449;Socks;Clothing;ExtraLargearge;Black;Spring;1350;2450
1450;Sunglasses;Accessories;Medium;Orange;Fall;1351;2451
1451;Coat;Outerwear;Large;Maroon;Summer;1352;2452
1452;Hat;Accessories;ExtraLargearge;Orange;Spring;1353;2453
1453;Pants;Clothing;Medium;Teal;Winter;1354;2454
1454;Backpack;Accessories;Medium;Gray;Spring;1355;2455
1455;Shorts;Clothing;Medium;Blue;Summer;1356;2456
1456;Jacket;Outerwear;Medium;Cyan;Spring;1357;2457
1457;Backpack;Accessories;Small;Red;Summer;1358;2458
1458;Scarf;Accessories;ExtraLargearge;Pink;Spring;1359;2459
1459;Hoodie;Clothing;Small;Cyan;Winter;1360;2460
1460;Skirt;Clothing;Large;Black;Fall;1361;2461
1461;Dress;Clothing;Medium;Beige;Fall;1362;2462
1462;Coat;Outerwear;Medium;Gray;Fall;1363;2463
1463;Blouse;Clothing;Large;Red;Summer;1364;2464
1464;Hat;Accessories;Large;Yellow;Fall;1365;2465
1465;Handbag;Accessories;Medium;Magenta;Winter;1366;2466
1466;Belt;Accessories;Medium;Magenta;Fall;1367;2467
1467;Belt;Accessories;Small;Black;Fall;1368;2468
1468;Shirt;Clothing;Large;Orange;Summer;1369;2469
1469;Shoes;Footwear;Medium;Green;Winter;1370;2470
1470;Scarf;Accessories;Large;Peach;Summer;1371;2471
1471;Pants;Clothing;Medium;Charcoal;Spring;1372;2472
1472;Blouse;Clothing;Medium;Gray;Fall;1373;2473
1473;Gloves;Accessories;Large;Turquoise;Winter;1374;2474
1474;Handbag;Accessories;Medium;Red;Fall;1375;2475
1475;Sneakers;Footwear;Large;Brown;Spring;1376;2476
1476;Sandals;Footwear;Large;Pink;Spring;1377;2477
1477;Sunglasses;Accessories;Large;Olive;Spring;1378;2478
1478;Jacket;Outerwear;ExtraLargearge;Lavender;Fall;1379;2479
1479;T Shirt;Clothing;Large;Purple;Fall;1380;2480
1480;Sneakers;Footwear;Small;Beige;Winter;1381;2481
1481;Shoes;Footwear;Large;Green;Winter;1382;2482
1482;Jacket;Outerwear;Large;Brown;Winter;1383;2483
1483;Scarf;Accessories;Medium;Beige;Spring;1384;2484
1484;Sneakers;Footwear;Medium;Beige;Fall;1385;2485
1485;Jewelry;Accessories;Medium;Indigo;Fall;1386;2486
1486;Jacket;Outerwear;Medium;Silver;Fall;1387;2487
1487;Blouse;Clothing;Medium;Gold;Winter;1388;2488
1488;Dress;Clothing;Medium;Lavender;Spring;1389;2489
1489;Scarf;Accessories;Large;Orange;Fall;1390;2490
1490;Hat;Accessories;Medium;Maroon;Summer;1391;2491
1491;Blouse;Clothing;Small;White;Winter;1392;2492
1492;Gloves;Accessories;Medium;Yellow;Spring;1393;2493
1493;Gloves;Accessories;Large;Yellow;Spring;1394;2494
1494;Coat;Outerwear;Large;Magenta;Fall;1395;2495
1495;Scarf;Accessories;Large;Turquoise;Spring;1396;2496
1496;Pants;Clothing;ExtraLargearge;Lavender;Winter;1397;2497
1497;Sunglasses;Accessories;Small;Magenta;Summer;1398;2498
1498;Dress;Clothing;Medium;Cyan;Summer;1399;2499
1499;Hat;Accessories;Medium;Olive;Winter;1400;2500
1500;Backpack;Accessories;Medium;Red;Fall;1401;2501
1501;Sandals;Footwear;Medium;Blue;Fall;1402;2502
1502;Sunglasses;Accessories;Large;White;Summer;1403;2503
1503;Backpack;Accessories;Medium;Peach;Spring;1404;2504
1504;Jewelry;Accessories;Medium;Charcoal;Winter;1405;2505
1505;Socks;Clothing;Medium;Peach;Winter;1406;2506
1506;Shirt;Clothing;Large;Turquoise;Spring;1407;2507
1507;Handbag;Accessories;ExtraLargearge;Charcoal;Spring;1408;2508
1508;Blouse;Clothing;Medium;Yellow;Winter;1409;2509
1509;Backpack;Accessories;Medium;Blue;Spring;1410;2510
1510;Hat;Accessories;Medium;Purple;Summer;1411;2511
1511;Skirt;Clothing;Large;Green;Summer;1412;2512
1512;Shorts;Clothing;Medium;Charcoal;Summer;1413;2513
1513;Blouse;Clothing;Small;Indigo;Fall;1414;2514
1514;Socks;Clothing;Medium;Black;Summer;1415;2515
1515;Belt;Accessories;Medium;Blue;Winter;1416;2516
1516;Boots;Footwear;Large;Silver;Summer;1417;2517
1517;Shorts;Clothing;Small;Brown;Spring;1418;2518
1518;Shirt;Clothing;Medium;Violet;Summer;1419;2519
1519;Handbag;Accessories;Medium;Orange;Summer;1420;2520
1520;Jeans;Clothing;ExtraLargearge;Gray;Summer;1421;2521
1521;Dress;Clothing;Small;Gold;Spring;1422;2522
1522;Dress;Clothing;Large;Charcoal;Fall;1423;2523
1523;Sandals;Footwear;Small;Black;Fall;1424;2524
1524;Jacket;Outerwear;Small;Indigo;Fall;1425;2525
1525;Coat;Outerwear;Small;White;Winter;1426;2526
1526;Pants;Clothing;Medium;Yellow;Summer;1427;2527
1527;Backpack;Accessories;Small;Orange;Summer;1428;2528
1528;Blouse;Clothing;Small;Green;Summer;1429;2529
1529;Skirt;Clothing;Large;Gold;Fall;1430;2530
1530;Sandals;Footwear;Small;Orange;Summer;1431;2531
1531;Pants;Clothing;Medium;Cyan;Fall;1432;2532
1532;Hat;Accessories;Large;Black;Winter;1433;2533
1533;Hoodie;Clothing;Large;Yellow;Winter;1434;2534
1534;Sweater;Clothing;Large;Maroon;Summer;1435;2535
